id,Price,Usage
12959,18200000,Public
15878,3125000,Public
6481,22900000,Private
31813,4360000,Private
13642,8700000,Private
13326,11500000,Public
19635,11500000,Private
3673,7358000,Private
23534,16299999,Public
30060,10500000,Private
23487,4600000,Private
14105,2100000,Public
16933,2400000,Private
18728,7500000,Private
2616,10200000,Private
30773,8200000,Public
14675,10200000,Public
20854,7211000,Public
31433,2400000,Private
28573,2940000,Public
24303,30000000,Private
32110,9700000,Private
32629,4461000,Private
10951,360000000,Public
25413,28300000,Private
6826,17500000,Private
7514,8000000,Private
1411,2900000,Public
30881,6820000,Private
18980,3700000,Private
6354,17000000,Private
8474,17600000,Private
1598,5462000,Public
29701,4500000,Public
14156,10000000,Public
7397,19200000,Public
27639,4000000,Private
12618,5200000,Private
1710,4036999,Public
7438,13799999,Private
27405,4645000,Private
23105,63000000,Private
24954,3800000,Private
16011,9300000,Public
26937,2549000,Private
22997,6000000,Public
27600,3400000,Private
8124,18500000,Public
13038,14500000,Public
28618,4000000,Private
7241,12000000,Public
18661,3600000,Public
20518,8100000,Public
9112,2356000,Public
9976,3300000,Private
14766,43000000,Private
5226,19500000,Public
32142,9148000,Public
28774,7936000,Private
23407,61700000,Public
27871,5800000,Public
11275,6200000,Private
31160,4500000,Public
5114,162500000,Public
14768,62500000,Public
2266,6150000,Private
27381,2350000,Private
20992,6893000,Private
5094,6200000,Private
31076,5339000,Public
28311,3500000,Public
19631,3720000,Private
30928,4500000,Private
18721,3600000,Private
4968,5444000,Public
15297,2600000,Public
29117,17600000,Private
7600,4000000,Public
31340,3184000,Private
2157,3399000,Public
7912,9200000,Private
13174,45000000,Private
579,3581000,Public
3282,25400000,Private
13958,3000000,Private
14185,8499000,Public
28942,3147000,Public
30389,13700000,Private
16716,13000000,Private
8390,19700000,Public
29649,2800000,Public
29542,4000000,Private
27019,7139000,Public
21356,5166000,Public
7229,4000000,Private
10901,47000000,Public
1423,3100000,Public
2390,3800000,Public
29980,3800000,Public
10022,8700000,Public
18813,8000000,Private
25622,25000000,Public
14958,11900000,Private
10650,4500000,Public
4638,18300000,Public
31663,4251000,Public
8337,35000000,Private
31955,5935000,Public
3394,6512000,Public
25206,4864000,Private
25454,3600000,Public
12967,8500000,Private
10497,36100000,Public
29507,3835000,Public
705,15800000,Public
11285,3700000,Private
32205,4536000,Private
7294,4000000,Public
4519,20000000,Public
19591,9800000,Private
24984,9257000,Private
13413,9000000,Public
18159,4900000,Private
20201,22000000,Public
9060,2053000,Public
24175,6113000,Public
4157,4255000,Private
16306,9200000,Private
31769,11600000,Public
16492,9300000,Private
32872,2548000,Public
19474,5510000,Private
8993,3000000,Private
7757,4000000,Private
15363,2300000,Public
20586,9173000,Public
19997,3900000,Public
7594,7500000,Public
1113,6586000,Private
5216,10000000,Public
9353,3005000,Private
25993,10900000,Private
28161,7000000,Private
12831,14500000,Public
31465,5265000,Public
15933,3100000,Public
30449,2600000,Public
1719,27799999,Public
28823,4300000,Private
17605,19100000,Private
7576,13899999,Public
5317,17000000,Private
3792,4928000,Private
3923,3070000,Private
24623,7840000,Private
13433,11800000,Private
26252,12700000,Private
6527,4700000,Public
2798,9738000,Private
3643,7200000,Public
2622,12200000,Private
8119,362600000,Public
20327,6520000,Public
7510,2800000,Public
27739,9639000,Public
6379,12000000,Public
22407,2500000,Public
28405,2700000,Public
15473,2750000,Private
19147,3500000,Public
880,15400000,Private
27294,4800000,Public
9571,2205000,Private
27530,7139000,Public
13988,11900000,Public
2710,3881000,Private
27713,7000000,Private
22904,13500000,Private
1246,2600000,Private
8976,2205000,Public
6108,2600000,Public
16883,2288000,Private
6951,10500000,Private
22513,4000000,Public
4689,3900000,Private
30559,30500000,Public
2805,4125000,Public
30614,4700000,Public
26401,33900000,Public
22810,12100000,Public
10217,13200000,Private
4032,17600000,Private
11414,2011000,Private
5096,5300000,Public
22085,4789000,Public
25529,8400000,Public
25385,3100000,Private
30092,4800000,Public
1475,3811000,Private
31303,85300000,Public
26988,4900000,Public
28216,2100000,Public
31707,3967000,Private
30494,9875000,Private
24728,6625000,Private
32423,5500000,Private
26921,3574000,Private
23635,10700000,Private
22691,4410000,Public
26180,3800000,Private
25437,4880000,Public
22916,11800000,Public
28072,2218000,Private
644,6600000,Public
2342,3206000,Private
25038,3116000,Public
12079,85000000,Private
31451,4500000,Private
11400,7430000,Private
11256,28500000,Public
20442,5327000,Private
4384,18500000,Private
15045,15000000,Public
4974,5100000,Public
6087,17500000,Private
32392,2617000,Private
6204,46500000,Private
24683,8400000,Private
9252,2300000,Private
10664,5300000,Private
16470,7000000,Private
29004,9595000,Public
28985,5984000,Private
738,9276000,Public
8589,2270000,Private
32021,2032000,Public
25024,17200000,Private
19407,4500000,Public
173,10900000,Public
11131,9500000,Public
19823,4217000,Public
27589,9500000,Private
6422,2511000,Private
20627,8644000,Private
32426,42800000,Private
28626,2999000,Private
25284,5750000,Private
32603,3660000,Public
23406,27300000,Public
22174,7900000,Public
21527,13799999,Private
16827,21700000,Private
30630,2000000,Private
3397,5424000,Public
13804,4000000,Private
18924,7553000,Public
21369,8100000,Public
22137,7767000,Private
5345,16500000,Private
29329,6000000,Private
15789,8500000,Private
12016,3500000,Private
27354,3400000,Public
18422,6000000,Public
28514,3615999,Public
13595,6700000,Public
26753,2622000,Private
13534,4000000,Public
22043,4371000,Public
3132,3650000,Public
13475,24500000,Private
2947,3924000,Public
8310,75000000,Public
18609,5500000,Private
17868,9325000,Public
2111,10300000,Public
18612,11800000,Public
12833,18500000,Public
13019,65000000,Private
10969,3800000,Private
2848,3306000,Private
14144,2600000,Public
5742,14000000,Private
1503,4674000,Private
3690,6942000,Private
7178,2200000,Private
19286,10000000,Public
14293,9100000,Public
7284,3800000,Public
20722,4342000,Private
20415,9859000,Private
19052,7672000,Public
18078,8600000,Private
32251,2566000,Private
25203,3700000,Private
3184,4240000,Private
11895,27000000,Public
7751,354099999,Private
28229,18000000,Private
14280,5500000,Private
15894,3250000,Public
23228,15000000,Public
18115,8990000,Private
26704,3240000,Private
25239,7498999,Public
11583,4000000,Private
31219,11100000,Private
21417,7100000,Public
24901,7350000,Public
13405,8000000,Public
21682,5023000,Private
2876,3881000,Private
23783,13500000,Private
31168,5520000,Private
3013,5858000,Private
10083,5600000,Public
1992,5339000,Private
9172,2205000,Public
12309,43000000,Private
10697,17500000,Public
6657,2400000,Private
32421,25200000,Public
10648,5300000,Public
22856,5000000,Public
13847,16000000,Public
30286,2300000,Private
7640,10000000,Private
550,6396000,Private
16782,13700000,Public
14844,18900000,Private
4819,6241000,Public
30471,4161999,Public
10772,16000000,Private
3922,5541000,Public
29170,2827000,Private
29435,5200000,Private
23373,6912000,Public
24709,8900000,Private
28938,3461999,Public
15550,3500000,Private
844,8161000,Public
24958,3946000,Private
32441,85300000,Private
22454,2100000,Public
7293,20000000,Private
28338,8000000,Private
28528,2899000,Private
18650,3200000,Private
24663,4505000,Public
18399,4000000,Public
7891,16200000,Private
14977,7731000,Public
26758,3949000,Private
18208,3600000,Private
11642,13000000,Public
28662,4700000,Private
8910,5000000,Public
32066,3049000,Private
1483,4440000,Public
5570,17500000,Public
20064,11200000,Private
5780,11500000,Public
323,2708000,Private
24766,20000000,Private
9362,4500000,Private
26498,2400000,Public
9620,3016000,Private
28125,3800000,Private
6489,17000000,Public
19638,13500000,Private
21501,6800000,Private
7431,14500000,Private
31751,4581000,Public
31388,2862000,Public
3704,7600000,Public
13375,8000000,Private
23796,7100000,Private
10004,2500000,Private
30677,2928000,Private
7842,90000000,Private
28501,3000000,Private
30106,7100000,Private
9994,2300000,Public
8466,17600000,Private
15075,2500000,Private
341,3199000,Public
19742,4158000,Private
28475,6250000,Public
5705,15500000,Public
32853,2147000,Private
25676,9996000,Public
22979,7200000,Private
26965,7600000,Public
21361,11100000,Public
4216,4281000,Public
16221,23500000,Private
18368,6531000,Private
8147,24000000,Public
5236,14500000,Public
833,4545000,Public
32712,9996000,Public
29824,4500000,Public
29628,2144000,Public
25310,5107000,Public
23108,69200000,Private
29010,20500000,Private
16778,17800000,Public
4472,12200000,Public
12953,12100000,Private
26380,6150000,Private
1508,4731000,Private
10479,9200000,Private
18838,8798000,Public
4189,5310000,Private
16219,2850000,Public
13339,28500000,Public
27411,4610000,Public
27641,3258000,Private
7571,11500000,Private
21616,6514000,Public
6788,11500000,Public
25708,4725000,Public
30150,2600000,Private
25261,4950000,Public
13712,8294000,Public
24815,6917000,Public
9682,2000000,Public
12209,5500000,Public
4156,4335000,Private
8494,16500000,Private
10953,9000000,Public
26304,13200000,Private
1457,3127000,Private
23618,7611000,Private
7989,2500000,Private
25402,4467000,Private
18397,20000000,Private
4061,6000000,Private
3246,4331000,Public
26509,3200000,Public
18510,4500000,Public
12367,10400000,Public
9443,2500000,Private
2142,25400000,Private
18426,9449000,Public
29350,3000000,Public
29559,5200000,Private
23159,7884000,Public
25950,7984999,Private
31647,5706000,Public
19654,16500000,Private
7997,2475000,Private
18239,11000000,Private
18576,7825000,Public
30641,5000000,Public
24670,8400000,Public
26271,20900000,Public
13206,37000000,Private
28097,2500000,Public
10708,30000000,Public
5199,10500000,Public
16487,6800000,Public
19644,3100000,Private
20149,6552000,Public
6556,21000000,Public
13328,38500000,Private
14028,8600000,Private
2280,26800000,Public
11636,5200000,Public
26834,7400000,Public
8374,14600000,Public
11868,3300000,Public
13949,13500000,Public
27659,3000000,Public
23404,61700000,Private
13297,6419000,Private
6438,2851000,Private
2561,10300000,Public
10868,10000000,Public
6,7600000,Public
27590,4000000,Private
14103,10500000,Public
29212,10100000,Public
618,22000000,Public
28871,7900000,Private
17528,92400000,Public
6188,2450000,Public
682,10400000,Public
6760,2100000,Private
19910,35800000,Public
12793,19000000,Private
30380,6500000,Public
10981,11000000,Public
8653,3400000,Private
20023,15000000,Private
8900,2300000,Private
17584,19000000,Public
9687,3600000,Public
18475,6399000,Private
1994,3472999,Private
30164,8000000,Public
24084,8120000,Private
31440,4226000,Private
21013,6200000,Private
24249,6150000,Public
3745,9613000,Public
22659,10300000,Private
15276,4500000,Private
25492,4900000,Private
30263,22000000,Private
3547,5872000,Private
18957,6547000,Private
26064,5883000,Public
21419,7298000,Public
12050,35500000,Private
9433,28000000,Private
22968,6015000,Private
18684,8500000,Public
28256,5000000,Private
20296,3506000,Private
27971,2875000,Private
24279,6000000,Private
13557,10800000,Private
22764,3960000,Public
22458,23500000,Private
27388,5000000,Public
6494,13799999,Private
46,3500000,Public
6594,4500000,Public
26889,8300000,Private
5551,8000000,Public
17549,11500000,Public
31711,2089000,Public
2346,7503000,Private
1138,8675000,Public
17613,9800000,Public
27296,5229000,Private
6517,11000000,Public
26815,8895000,Private
12154,8000000,Public
24680,6188000,Public
15189,13000000,Private
20790,7200000,Private
6925,17500000,Public
27341,2100000,Private
22058,6916000,Private
7653,24000000,Private
26671,9359000,Public
3069,2788000,Private
31850,7300000,Public
2731,5116000,Public
20373,8779000,Private
6400,4000000,Private
31607,3163000,Private
4817,8387000,Public
24435,10800000,Public
12347,9958000,Private
19137,4940000,Public
8617,2850000,Private
6690,28000000,Private
24292,10500000,Private
20345,16500000,Private
4859,5045000,Private
24718,6188000,Private
20658,5200000,Private
3382,5460000,Public
31264,6094000,Public
5584,3200000,Public
32539,6500000,Public
3378,3808000,Private
28808,12000000,Private
13924,4700000,Public
32854,2147000,Public
19815,4600000,Private
4659,20000000,Private
31639,4601000,Private
28334,2200000,Private
10398,9000000,Private
26469,3475000,Public
20363,15000000,Private
9331,2150000,Public
20441,5327000,Private
20299,8716000,Private
29096,3800000,Private
10244,23800000,Public
3387,6600000,Private
24213,25600000,Public
5306,19000000,Public
6531,4200000,Public
31830,6750000,Public
25070,3172000,Private
32439,85300000,Private
878,3875000,Public
7609,13500000,Public
30256,2450000,Public
12649,11000000,Public
26828,7500000,Public
21787,7300000,Public
30344,3100000,Private
32927,14600000,Private
31246,11299999,Public
20135,19500000,Private
12604,6500000,Public
23859,8247000,Public
8283,5000000,Public
15298,5690000,Public
7781,320000000,Private
29960,6581000,Public
13726,9200000,Private
8416,27500000,Private
16270,9200000,Public
17181,11000000,Private
27153,8109999,Private
25037,3045000,Public
27778,3500000,Private
8902,2390000,Public
30332,3814000,Public
2393,24200000,Private
30509,34000000,Public
3938,4899000,Public
20526,4120000,Private
31104,14000000,Private
9315,2400000,Public
30502,7500000,Public
29885,8843000,Private
7388,4800000,Private
32961,4608000,Private
30971,5000000,Public
26296,18600000,Public
5886,2600000,Private
485,6259000,Private
13449,16500000,Private
15606,30000000,Private
17747,10900000,Private
30825,3876000,Public
9971,2400000,Private
1972,25500000,Private
200,11500000,Private
22696,4957000,Private
19837,4830000,Public
29469,2073999,Public
18403,5085000,Private
20264,5080000,Private
14809,27900000,Public
4457,15200000,Public
25071,2500000,Private
12492,41200000,Public
11323,2000000,Public
2467,4610000,Private
19679,4500000,Private
3752,7152000,Private
32304,3256000,Private
9123,2952000,Public
5908,5200000,Private
19361,9500000,Public
18451,7100000,Private
24533,6000000,Private
32448,85300000,Public
19444,11000000,Private
25739,8218000,Public
32123,6555000,Public
10684,2000000,Public
16561,2950000,Private
16423,5000000,Public
4080,7100000,Private
8966,2800000,Public
8518,22500000,Private
21666,6426000,Private
979,4850000,Public
21656,5257000,Public
3705,6200000,Public
20330,5600000,Public
13632,4150000,Private
5545,3600000,Public
9058,2210000,Private
24696,2900000,Private
1804,5290000,Public
1844,24500000,Private
11854,5300000,Private
7690,3500000,Public
29573,20000000,Public
26702,3971000,Private
28914,3700000,Public
4577,19300000,Private
16570,5300000,Public
18719,3500000,Public
23191,4400000,Private
20438,5034000,Public
31247,3105000,Public
26067,7500000,Public
22211,10500000,Private
13205,19800000,Public
397,5205000,Public
31530,72600000,Private
15962,8495000,Public
6253,15500000,Public
7098,13000000,Public
31087,5287000,Public
16113,15500000,Public
1575,5819000,Private
10921,3200000,Public
26530,24000000,Public
6867,40000000,Public
14563,36100000,Public
26396,3232000,Public
451,2460000,Public
21655,5739000,Private
12257,7575000,Private
24824,4505000,Public
7964,3000000,Public
32454,85300000,Public
17341,12100000,Private
12690,13500000,Public
9090,2400000,Private
15794,4300000,Private
5403,2600000,Private
22951,5509000,Private
17202,17000000,Public
19236,6000000,Private
21410,13200000,Public
26833,10100000,Private
4672,4115999,Public
29809,2795000,Private
24733,3400000,Public
92,3000000,Private
21674,4440000,Public
14075,4500000,Public
7317,3700000,Public
19538,15200000,Private
7223,4000000,Private
20424,9522000,Public
5219,15500000,Private
927,6010000,Public
4688,7200000,Private
5925,3200000,Private
6156,4700000,Private
7685,8900000,Private
25912,9900000,Private
5195,16800000,Private
10462,36000000,Private
25728,5073000,Public
2325,5558000,Private
27806,8200000,Private
14936,2725000,Private
9805,500000000,Private
20688,4905000,Public
9482,20000000,Private
16620,7000000,Public
13837,11000000,Public
27308,3777000,Public
1190,4914000,Public
13165,8600000,Public
10406,18500000,Private
10608,5600000,Private
32899,6169000,Private
563,7052000,Private
24980,21500000,Private
23032,6300000,Private
5227,15800000,Private
22676,6612000,Public
24886,3800000,Public
13480,9000000,Public
24707,7000000,Private
5225,20900000,Private
16224,20000000,Public
10277,26000000,Private
16837,5600000,Public
28509,7000000,Public
15098,3977000,Private
31390,5349000,Private
351,5712000,Private
8161,4800000,Private
29348,2200000,Public
20099,3500000,Public
16164,13600000,Public
18571,8820000,Public
447,2295000,Private
14970,41900000,Public
29094,3283000,Private
4751,3800000,Public
11574,2625000,Public
3298,10600000,Public
9040,3021000,Private
9857,17500000,Private
20964,5997000,Public
32457,85300000,Private
21018,4642000,Public
15286,12100000,Private
2602,3200000,Private
26352,11000000,Public
3475,9557000,Private
28925,2300000,Public
8153,14200000,Private
18915,4830000,Public
22226,6600000,Private
11433,17500000,Private
28825,6650000,Private
12053,7500000,Public
32556,6000000,Private
28325,4600000,Private
11508,4200000,Public
25802,12000000,Private
7515,5500000,Private
31406,3984000,Public
18473,4500000,Private
5595,2500000,Private
8213,12500000,Public
23623,4702000,Public
32165,4962000,Public
27922,2334000,Private
32244,3329999,Private
21144,5797000,Private
11393,22000000,Private
27252,2400000,Private
1087,3660000,Public
18905,8275000,Private
25026,11200000,Private
32912,6216000,Private
32208,6552000,Private
31777,6210000,Private
6676,2400000,Private
22215,12400000,Public
23274,14000000,Public
27898,3777000,Private
30741,30000000,Private
27889,2200000,Private
9642,3999000,Private
12093,2600000,Public
7918,45000000,Public
10925,8700000,Private
32038,4216000,Private
1053,8000000,Public
10130,5500000,Public
24243,9300000,Private
25971,7263000,Private
9701,77500000,Public
13387,2800000,Private
11306,33000000,Public
22425,32500000,Public
23459,9574000,Public
3425,13700000,Public
18336,5700000,Private
29645,5800000,Public
32267,4000000,Private
22859,6210000,Private
18009,4840000,Public
26363,10900000,Public
26849,10400000,Private
8341,24000000,Private
25047,3113000,Private
11014,10500000,Private
19650,7400000,Public
28282,2500000,Public
15838,11500000,Public
99,6500000,Private
6151,18500000,Public
1402,127000000,Public
1676,9857000,Public
30702,10000000,Public
8824,2310000,Public
10290,21600000,Private
2789,5265000,Public
2617,10200000,Private
29985,3021000,Public
25535,5622000,Public
17752,29000000,Public
6373,24000000,Private
14712,12100000,Public
26331,13500000,Public
13658,82000000,Private
31695,2400000,Private
30628,5000000,Public
17512,15800000,Public
4408,4226000,Private
31015,5000000,Public
31389,2146000,Private
626,2979000,Private
17976,11100000,Private
14800,9000000,Public
12005,5700000,Private
26823,6800000,Private
31989,3800000,Public
5824,4099000,Private
6316,14500000,Public
26239,10100000,Private
12332,14900000,Public
27873,3590999,Public
18766,3300000,Public
2041,3881000,Public
13517,44500000,Public
18308,3870000,Private
11335,13500000,Public
9426,2200000,Public
3106,2572000,Public
22011,11200000,Public
25649,13200000,Private
28168,2000000,Private
15478,5500000,Public
20841,4500000,Private
16685,15900000,Public
9051,2362000,Public
4900,5700000,Private
3050,6659999,Private
24132,9122000,Public
29122,2456000,Public
24395,8400000,Public
8999,2635000,Public
27861,3760000,Private
506,5070000,Public
27054,26100000,Private
32586,8043000,Private
16073,17500000,Public
12927,16500000,Private
3813,40100000,Private
22907,7150000,Private
14672,9200000,Private
3703,2949000,Public
8838,3000000,Private
30307,4651000,Public
10830,8725000,Private
21961,34000000,Public
12788,25500000,Private
12558,18900000,Private
17440,24000000,Public
21026,2520000,Private
7175,12600000,Public
10092,16600000,Public
21742,5300000,Public
4993,7051000,Public
16734,4500000,Public
30245,4603000,Private
22672,5329000,Public
16361,10700000,Private
12215,5000000,Public
26446,5305000,Public
15537,2500000,Public
25421,5157000,Public
10999,5600000,Public
5927,2800000,Private
28247,9500000,Public
21643,5257000,Private
25633,23400000,Public
7209,19800000,Public
22723,5404000,Public
29623,7200000,Private
14007,22500000,Private
14074,3950000,Private
20001,4367000,Private
31589,5870000,Private
29297,9000000,Private
2633,10200000,Private
10376,7700000,Private
20649,5463000,Public
26633,3240000,Public
3710,6998999,Private
14084,24000000,Public
16425,9300000,Private
28410,4600000,Public
11635,4700000,Public
28484,3000000,Private
14136,65000000,Private
15362,3600000,Public
12368,16500000,Public
28414,6200000,Public
24634,8400000,Private
3899,4147999,Public
10354,15000000,Public
23443,13400000,Public
5332,16000000,Public
25981,11000000,Public
9098,2358000,Public
12685,77500000,Private
2952,9500000,Private
23606,9435000,Public
9285,2075000,Public
4641,24000000,Public
4237,19000000,Public
14803,6650000,Private
22477,5900000,Private
27268,4000000,Public
32666,10100000,Public
5979,22000000,Private
27336,6280000,Public
30103,3520000,Private
19646,3936000,Private
2084,7216000,Public
32933,14600000,Private
31274,2408000,Public
18139,9984000,Public
25084,4057000,Private
19819,3521000,Public
8729,2600000,Private
17631,14600000,Private
17635,10600000,Private
10094,9400000,Public
22344,18500000,Private
13791,5200000,Private
11215,12100000,Public
18795,10100000,Public
24624,8400000,Public
26582,4556000,Public
27955,3500000,Private
5038,5800000,Public
20560,12700000,Public
15058,15800000,Private
10784,4200000,Public
31286,8500000,Public
8211,49500000,Public
25128,11800000,Private
21532,13400000,Public
23211,6859999,Private
25845,10400000,Private
6484,15700000,Public
18575,7178000,Public
24510,3106000,Public
344,17600000,Private
4556,2896000,Private
30337,2212000,Public
963,4140000,Private
9736,10800000,Public
27270,7000000,Private
6758,8500000,Private
2323,6740000,Public
15237,4200000,Private
28791,6200000,Public
2009,29100000,Public
10898,17500000,Public
24164,8500000,Public
9849,2100000,Public
30182,4200000,Public
24536,7800000,Public
26223,3650000,Public
5018,5800000,Public
32020,2430000,Private
19618,10700000,Private
7199,19500000,Private
13043,2700000,Public
10276,16000000,Private
19273,6325000,Public
17147,7600000,Private
17066,12500000,Public
1045,54900000,Private
464,2700000,Public
6916,14500000,Public
22679,13899999,Private
1131,8675000,Private
6498,4299000,Private
11527,3200000,Public
14994,12400000,Private
22343,19500000,Private
25343,23000000,Public
5201,13000000,Private
13845,6700000,Public
24855,6500000,Private
13002,9600000,Public
23298,8441000,Private
1396,4800000,Private
28924,2200000,Public
9905,5400000,Public
11955,3200000,Private
24832,6043000,Private
11237,12000000,Public
1215,4500000,Private
18665,8298999,Public
27226,9293000,Public
5561,20000000,Public
5348,14000000,Private
32371,9500000,Public
29675,6900000,Private
8992,2414000,Private
18121,33000000,Private
4844,3761999,Public
29441,2073999,Public
4305,5400000,Private
25761,5273000,Public
26374,123000000,Private
6797,2900000,Public
10210,4500000,Public
23477,16900000,Public
2898,3461000,Public
28933,3500000,Public
664,7367000,Private
12315,29000000,Public
30119,6200000,Private
30072,2490000,Private
16307,25000000,Private
8193,35000000,Private
14726,7600000,Public
2533,8964000,Private
3698,2760000,Private
22807,22000000,Public
5814,12500000,Private
30297,3000000,Private
13278,3000000,Public
22714,5300000,Private
6164,5000000,Private
4978,2450000,Public
23452,7934999,Public
26381,3869000,Private
21082,8078000,Public
8904,2250000,Public
7305,19500000,Public
27916,5800000,Public
25467,3613000,Private
29458,6500000,Private
13497,13500000,Public
23187,4400000,Private
2943,30000000,Private
4393,7289000,Private
16501,37000000,Public
10445,5000000,Private
2404,24200000,Private
28517,4300000,Public
23901,6145000,Private
3916,4260000,Private
10788,2700000,Private
14015,8800000,Public
1448,7700000,Public
31696,6500000,Private
7132,340000000,Private
21353,5500000,Private
9441,2100000,Public
23521,16299999,Private
19003,15000000,Private
20777,2935000,Public
8319,20000000,Private
25908,9700000,Private
24560,3482000,Private
10950,21500000,Private
17603,19000000,Public
18798,9298000,Public
1450,6550000,Public
12976,26500000,Public
2718,14100000,Private
8281,260000000,Public
32242,2321000,Public
30944,15000000,Private
29483,4500000,Public
25822,8242000,Public
2918,3420000,Public
17328,39600000,Private
10959,13000000,Public
23310,14500000,Public
4421,7339000,Private
21130,5070000,Private
28593,20500000,Public
17213,8500000,Private
12711,4907000,Public
12654,6559999,Private
27235,12500000,Public
14078,15500000,Public
14233,14800000,Private
19847,9800000,Private
29369,4500000,Public
4450,8986000,Public
17813,5500000,Private
26847,11000000,Public
16245,18500000,Public
26534,12000000,Private
22840,8749000,Public
20199,3200000,Public
18418,19500000,Private
8223,15900000,Private
13110,22500000,Private
6366,9500000,Private
2525,3000000,Public
2405,24600000,Private
7341,11000000,Private
5859,7000000,Public
5784,11000000,Public
4170,5988000,Public
27039,3610000,Private
27977,3500000,Public
852,7664000,Public
27275,3200000,Private
31008,5580000,Public
29026,8988000,Private
20433,6250000,Private
28310,2250000,Public
2236,10000000,Public
15811,27500000,Public
4448,4485000,Public
10337,9200000,Public
22155,13899999,Private
5640,6200000,Public
26600,3579000,Private
18275,4500000,Private
26279,9790000,Public
1388,2725000,Private
9693,3651000,Public
21913,5145000,Private
16582,42000000,Private
2281,3244000,Private
3318,3045000,Private
28907,5150000,Public
4824,4079000,Public
8895,2780000,Private
5472,3100000,Private
20847,3038000,Public
15014,10600000,Private
21278,7320000,Private
27625,4500000,Private
27938,10800000,Private
30981,5640000,Public
25473,5400000,Public
16266,2400000,Public
24287,8081999,Private
24334,9800000,Private
22455,23500000,Public
7113,4300000,Private
29615,3300000,Private
12361,8184999,Public
1012,6300000,Public
4913,22799999,Public
15980,8500000,Public
7652,19000000,Private
312,2529000,Private
10768,18600000,Public
7969,6000000,Private
10378,6000000,Public
31147,5265000,Private
16605,14500000,Private
24137,13200000,Public
28694,5500000,Private
30376,6800000,Public
31330,4923000,Private
3100,23300000,Private
18875,11000000,Private
7302,11000000,Public
14418,5850000,Private
21711,12300000,Public
27522,6000000,Private
474,5937000,Private
19193,6000000,Private
21581,6416000,Public
5286,18000000,Private
4736,7250000,Public
9022,2810000,Private
16293,19500000,Private
32026,4169000,Private
21092,18500000,Public
6460,18700000,Public
18911,11000000,Private
14739,4100000,Private
14048,15500000,Private
4143,5000000,Public
15443,3100000,Public
21152,6221000,Public
13259,16500000,Private
775,6636000,Private
1047,2500000,Private
27995,2973000,Private
21525,17100000,Private
5005,4600000,Private
2318,6312000,Public
22827,7015000,Private
13427,4621000,Public
9008,2820000,Private
24015,5070000,Public
15625,22200000,Public
11524,42500000,Private
12594,8000000,Public
3594,3270000,Private
6830,18500000,Private
16461,15000000,Public
28041,2208000,Public
30171,61400000,Public
2950,2700000,Public
13270,8500000,Private
4372,2181000,Public
20532,9122000,Private
5513,7000000,Private
16338,15800000,Private
14041,13500000,Private
8121,5600000,Public
31155,4300000,Private
25678,12600000,Public
3027,3881000,Public
14006,22500000,Public
9375,2400000,Private
31614,5349000,Public
19696,3250000,Private
28133,2600000,Private
29150,4300000,Public
674,8792000,Private
24469,3267000,Public
3601,4900000,Public
15662,2000000,Public
7467,3900000,Public
10023,9000000,Private
9199,2207000,Private
25562,5200000,Public
23909,14600000,Public
32458,85300000,Public
20851,4928000,Public
16401,18700000,Public
3077,3892000,Private
2907,4292000,Private
2819,4573000,Public
10250,12500000,Public
13816,39000000,Public
4105,3100000,Private
22103,11500000,Private
32773,4000000,Private
12622,5200000,Private
18095,3300000,Public
1302,5400000,Private
28655,4800000,Public
17406,12500000,Private
23125,65700000,Public
5107,17500000,Private
23179,8206000,Private
29848,6938000,Private
6946,11500000,Private
30528,10500000,Private
16809,27000000,Private
501,4285000,Private
5485,4500000,Private
5464,3000000,Private
21688,4784000,Private
27560,4600000,Public
30663,5500000,Private
3921,4246000,Public
7212,6500000,Private
31034,5555000,Private
11248,24500000,Private
3473,8478000,Public
14443,23500000,Private
15030,7745999,Private
15777,4100000,Public
4449,7898999,Private
5688,25600000,Private
11378,5700000,Public
20042,60000000,Public
1276,13000000,Private
22053,5200000,Private
10098,6000000,Public
25236,5883000,Private
22406,2400000,Private
6633,8500000,Public
872,3810000,Public
26544,3420000,Private
22681,13700000,Public
13599,5600000,Private
14070,9000000,Public
14498,13100000,Public
17559,23500000,Private
6169,5350000,Private
23645,8800000,Private
29581,3492000,Private
11401,21400000,Public
22980,3600000,Private
21914,4998000,Public
3931,6937000,Private
10454,7950000,Public
4962,5444000,Private
18837,9400000,Private
28066,4800000,Public
12187,8000000,Private
28741,11100000,Private
5210,15800000,Private
8862,2300000,Public
27907,3550000,Public
9512,21000000,Public
11388,31500000,Public
8300,6600000,Public
12264,16500000,Private
15273,4200000,Public
14117,2064000,Private
7306,2500000,Private
24304,7731999,Private
4308,7100000,Public
26668,4950000,Private
14710,7500000,Public
29405,3252000,Public
33,24200000,Private
32753,6268000,Private
19319,29000000,Public
25570,3024000,Private
16624,7100000,Public
13701,20000000,Public
28735,2400000,Public
8045,65000000,Private
4344,6700000,Private
20459,6174000,Private
14149,7000000,Public
19594,4200000,Public
29452,4000000,Private
23832,8693000,Public
27614,7500000,Public
8426,34000000,Public
17693,8000000,Public
3045,16100000,Private
28393,3150000,Public
27969,4400000,Private
4200,2400000,Private
28474,6000000,Public
4419,6948000,Private
5662,6200000,Private
18605,11100000,Private
14913,13000000,Public
27782,4600000,Private
30417,9000000,Public
